"Id Emplazamiento - prefix","Id Emplazamiento - number","Id Emplazamiento","Id Site - prefix","Id Site - number","Id Site",Estado,Autor,"Fecha de Creación","Ultimo cambio",Nombre,"Coordinates - Latitude - WGS 84","Coordinates - Longitude - WGS 84","Coordinates - Elevation",Tags,"Referencia Catastral","Plot/Terrace azimuth","Wind zone","Plot / terrace length","Plot / terrace width","Mobile performed","Mobile username","Date of mobile report","Uso del Terreno","Clasificación del terreno","Tipología Propiedad","Tipo de Propiedad","24x7 Access","Dirección Catastral","Access Control","Tipo de Instalación","Causa Rechazo Candidato","Infrastructure type","Non-Feasibility Reason","Fiber Feasibility","Photo report raw"
LO,2477,LO-002477,SPA-GC,2065,SPA-GC02065,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:55:48",GC2065,28.975702,-13.545893,59.0,,35004A00300048,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"CL LEON Y CASTILLO 193","No Restringido",Existente,,AZOTEA,,,
LO,1153,LO-001153,SPA-BX,1420,SPA-BX01420,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:45:10",BX1420,42.21828,1.720567,200.0,,08189A00500010,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 5 Parcela 10 COLL DE LA TRAPA.","No Restringido",Existente,,AZOTEA,,,
LO,3217,LO-003217,SPA-IB,420,SPA-IB00420,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:49:05",IB0420,39.701141,2.794654,223.0,,2548012DD8924N,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,No,"AV DE LA CONSTITUCIO 68 N2-70 07340 ALARO (ILLES BALEARS)",Restringido,Existente,,TORRE,,,
LO,2852,LO-002852,SPA-HU,7139,SPA-HU07139,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:47:53",HU7139,42.471291,-0.395949,803.0,,22275A01300001,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Público,Si,,"No Restringido",Existente,,TORRE,,,
LO,6933,LO-006933,SPA-TX,7758,SPA-TX07758,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:51:29",TX7758,41.089591,0.315826,363.0,,43022A04109003,,,,,,,,Residencial,Urbano,"AAPP Privativo",Público,Si,"PL TIPO 3 EQUIPAMIENTO 251 Polígono 43 Parcela 251","No Restringido",Existente,,TORRE,,,
LO,2078,LO-002078,SPA-CX,30,SPA-CX00030,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:56:01",CX0030,43.373839,-8.396436,24.0,,15900A01809000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,6925,LO-006925,SPA-TX,7745,SPA-TX07745,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:51:27",TX7745,40.810512,0.520967,20.0,,,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,"CL SEBINA 16",Restringido,Existente,,AZOTEA,,,
LO,322,LO-000322,SPA-AX,5738,SPA-AX05738,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:43:02",AX5738,38.296103,-0.614492,92.0,,03065A15909000,,,,,,,,,,"Propietario único",Privado,No,,"No Restringido",Existente,,AZOTEA,,,
LO,837,LO-000837,SPA-BX,280,SPA-BX00280,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:43:38",BX0280,41.384149,2.181172,7.0,,08900A01209000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,6336,LO-006336,SPA-SX,2501,SPA-SX02501,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:02:46",SX2501,43.355268,-3.42279,51.0,,39002A00300084,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 3 Parcela 84 LARRAÑADA. AMPUERO (CANTABRIA)","No Restringido",Existente,,TORRE,,,
LO,5746,LO-005746,SPA-SE,22,SPA-SE00022,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:48",SE0022,37.381999,-5.994824,8.0,,4916203TG3441F,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,"PS PASEO DE CRISTINA 1","No Restringido",Existente,,AZOTEA,,,
LO,6281,LO-006281,SPA-SX,116,SPA-SX00116,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:02:32",SX0116,43.443932,-3.8564,11.0,,1008007VP3110G,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"AV 1º DE MAYO 7",Restringido,Existente,,TORRE,,,
LO,2632,LO-002632,SPA-GI,8750,SPA-GI08750,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:47:43",GI8750,42.367786,3.15039,16.0,,17099A00409000,,,,,,,,Residencial,Urbano,"Acuerdo Marco",Privado,Si,,"No Restringido",Existente,,TORRE,,,
LO,641,LO-000641,SPA-BU,4122,SPA-BU04122,Caído,"Oscar Camps Solaesa",2023-05-23,"2023-10-06 10:40:19",BU4122,42.632504,-3.165632,672.0,,,,,,,,,,Agrícola,Rústico,"Propietario único",,Si,"Polígono 1 Parcela 251 ARROYO. VILLANUEVA DE TEBA (BURGOS)","No Restringido",Existente,,TORRE,,,
LO,7903,LO-007903,SPA-BX,9524,SPA-BX09524,Reservado,"Oscar Camps Solaesa",2023-07-25,"2023-10-02 21:21:28",BX9524,,,,,,,,,,,,,Residencial,Urbano,,,Si,,"No Restringido",Nuevo,,AZOTEA,,,
LO,6414,LO-006414,SPA-TE,43,SPA-TE00043,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:50:40",TE0043,41.109336,-0.487534,500.0,,44008A01500001,,,,,,,,Residencial,Urbano,"AAPP Privativo",Público,Si,"PL INDUSTRIAL EL SANTO 8 , BRONCHALES","No Restringido",Existente,,TORRE,,,
LO,2126,LO-002126,SPA-CX,380,SPA-CX00380,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:56:14",CX0380,43.357598,-8.422275,30.0,,15900A01809000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,2605,LO-002605,SPA-GI,8662,SPA-GI08662,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:47:35",GI8662,41.796476,2.812959,115.0,,17227A00400009,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,,"Polígono 4 Parcela 9 VIVAS.",Restringido,Existente,,TORRE,,,
LO,4993,LO-004993,SPA-MX,9429,SPA-MX09429,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:41:02",MX9429,40.325979,-3.758643,0.0,,6144002VK3664S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,"CL MAESTRO DEL 4",Restringido,Existente,,AZOTEA,,,
LO,4285,LO-004285,SPA-MX,187,SPA-MX00187,Activo,"Oscar Camps Solaesa",2023-05-23,"2024-01-21 13:39:51",MX0187,40.45109,-3.584227,604.0,,06817Z9VK5708B,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,"No Restringido",Existente,,TORRE,,,
LO,179,LO-000179,SPA-AV,8527,SPA-AV08527,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:54:25",AV8527,40.686116,-4.621672,1155.0,,05900A09700023,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 97 Parcela 20033 PRADO SUSO.","No Restringido",Existente,,TORRE,,,
LO,6785,LO-006785,SPA-TO,2120,SPA-TO02120,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:42:31",TO2120,39.937969,-3.734896,800.0,,45203A00800003,,,,,,,,Agrícola,Rústico,"Land Agg (On Tower)",Privado,Si,"Polígono 8 Parcela 5","No Restringido",Existente,,TORRE,,,
LO,5606,LO-005606,SPA-PO,6640,SPA-PO06640,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:00:57",PO6640,42.231453,-8.720914,0.0,,3157801NG2735N,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,6073,LO-006073,SPA-SG,9302,SPA-SG09302,Caído,"Oscar Camps Solaesa",2023-05-24,"2024-01-10 15:40:49",SG9302,41.292598,-3.606219,1071.0,,,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 3 Parcela 72 EL PALANCAR.","No Restringido",Existente,,TORRE,,,
LO,4734,LO-004734,SPA-MX,3742,SPA-MX03742,Caído,"Oscar Camps Solaesa",2023-05-23,"2023-10-27 20:19:50",MX3742,40.545319,-3.897472,742.0,,,,,,,,,,Residencial,Urbano,"Propietario único",,Si,,Restringido,Existente,,AZOTEA,,,
LO,5640,LO-005640,SPA-PX,8001,SPA-PX08001,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:01:06",PX8001,41.964176,-4.48163,733.0,,34225A52409016,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,"Polígono 524. Parcela 5003, Hoyo mendez.","No Restringido",Existente,,TORRE,,,
LO,107,LO-000107,SPA-AL,8854,SPA-AL08854,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:04:13",AL8854,37.335482,-2.307158,621.0,,04062A00300007,,,,,,,,,,"AAPP Privativo",Privado,Si,,"No Restringido",Existente,,TORRE,,,
LO,2446,LO-002446,SPA-GC,1008,SPA-GC01008,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:55:39",GC1008,28.135289,-15.439254,4.0,,7021203DS5172S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,"CL COLOMBIA 12",Restringido,Existente,,AZOTEA,,,
LO,4583,LO-004583,SPA-MX,1773,SPA-MX01773,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:39:09",MX1773,40.357832,-3.659367,605.0,,4381121VK4648A,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,4883,LO-004883,SPA-MX,6194,SPA-MX06194,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:40:28",MX6194,40.430786,-3.688031,0.0,,1760704VK4716B,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,1628,LO-001628,SPA-CO,7039,SPA-CO07039,Activo,"Oscar Camps Solaesa",2023-05-23,"2024-01-10 15:40:40",CO7039,37.886289,-4.776012,122.0,,,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,6335,LO-006335,SPA-SX,2401,SPA-SX02401,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:02:45",SX2401,43.451967,-3.737341,34.0,,0415006VP4101N,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,6329,LO-006329,SPA-SX,1801,SPA-SX01801,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:02:44",SX1801,43.442049,-3.768937,19.0,,7805041VP3170N,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,,"No Restringido",Existente,,AZOTEA,,,
LO,6833,LO-006833,SPA-TX,1210,SPA-TX01210,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:51:03",TX1210,41.149511,1.109633,99.0,,1472407CF4517C,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,123,LO-000123,SPA-AL,9001,SPA-AL09001,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:04:17",AL9001,37.148308,-2.338491,761.0,,04088A00300005,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,"Polígono 3 Parcela 5 ACEBUCHAR",,Existente,,TORRE,,,
LO,3386,LO-003386,SPA-LE,203,SPA-LE00203,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:57:18",LE0203,42.645889,-5.544078,861.0,,24226A02700485,,,,,,,,Residencial,Urbano,"Land Agg (On Tower)",Privado,Si,"Polígono 27 Parcela 485 CAMPAL.","No Restringido",Existente,,TORRE,,,
LO,3871,LO-003871,SPA-MA,2697,SPA-MA02697,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:04",MA2697,36.635698,-4.800634,333.0,,29073A00900128,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 9 Parcela 124 LA VEGA","No Restringido",Existente,,TORRE,,,
LO,2451,LO-002451,SPA-GC,1905,SPA-GC01905,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:55:40",GC1905,28.042232,-15.417891,0.0,,9018413DS5091N,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"LG LOMO DE CUESTA RAMON 72",Restringido,Existente,,AZOTEA,,,
LO,445,LO-000445,SPA-BA,812,SPA-BA00812,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:04:36",BA0812,38.975308,-6.767225,167.0,,06900A75000003,,,,,,,,,,"Comunidad Propietario",Privado,Si,"Polígono 750 Parcela 3 CABEZA RUBIA MADROÑO. BADAJOZ (BADAJOZ)","No Restringido",Existente,,AZOTEA,,,
LO,8390,LO-008390,SPA-MA,3277,SPA-MA03277,Reservado,"Alexandre GOMBA",2023-10-06,"2023-10-06 09:35:23",MA3277,,,,,,,,,,,,,,,,,,,,Nuevo,,,,,
LO,6221,LO-006221,SPA-SS,5608,SPA-SS05608,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:02:16",SS5608,43.027723,-2.4076,500.0,,2059110460,,,,,,,,Residencial,Urbano,"AAPP Privativo",Público,Si,,"No Restringido",Existente,,TORRE,,,
LO,7650,LO-007650,SPA-ZA,6980,SPA-ZA06980,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:04:04",ZA6980,41.478844,-5.479101,691.0,,49162B00300685,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Privado,Si,"Polígono 26 Parcela 659 PICO EL MUELO","No Restringido",Existente,,TORRE,,,
LO,3370,LO-003370,SPA-LE,103,SPA-LE00103,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:57:14",LE0103,42.547002,-6.596974,502.0,,7435823PH9173N,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,5484,LO-005484,SPA-PO,4805,SPA-PO04805,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:00:26",PO4805,42.154999,-8.662942,119.0,,36033A07509002,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"ES PORRIÑO A GONDOMAR 6 Polígono 75 Parcela 6003 MONTE","No Restringido",Existente,,TORRE,,,
LO,3383,LO-003383,SPA-LE,191,SPA-LE00191,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:57:17",LE0191,42.305145,-5.89903,773.0,,1379012TM6817N,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"CL VEGA 16(D)","No Restringido",Existente,,TORRE,,,
LO,3031,LO-003031,SPA-IB,36,SPA-IB00036,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:48:14",IB0036,39.496282,2.50146,13.0,,7120303DD5772S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,3910,LO-003910,SPA-MA,2854,SPA-MA02854,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:15",MA2854,37.018485,-4.945904,532.0,,29089A03200026,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 32 Parcela 26 REBANALES","No Restringido",Existente,,TORRE,,,
LO,6687,LO-006687,SPA-TO,138,SPA-TO00138,Caído,"Oscar Camps Solaesa",2023-05-24,"2023-10-06 10:39:42",TO0138,39.59558,-5.132019,665.0,,,,,,,,,,Agrícola,Rústico,"Propietario único",,Si,"DS EXTRARRADIO Polígono 14 Parcela 34","No Restringido",Existente,,TORRE,,,
LO,3901,LO-003901,SPA-MA,2806,SPA-MA02806,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:12",MA2806,36.518663,-4.636693,35.0,,3629103UF5432N,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"UR POLARSOL Suelo",Restringido,Existente,,TORRE,,,
LO,6150,LO-006150,SPA-SO,9842,SPA-SO09842,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:02:00",SO9842,41.751948,-2.568446,1041.0,,42151A00915686,,,,,,,,,,"AAPP Privativo",Público,,"AG CARBONERA FRENTES RUSTICO Polígono 9 Parcela 15686 R PEÑIQU.","No Restringido",Existente,,TORRE,,,
LO,1356,LO-001356,SPA-BX,3144,SPA-BX03144,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:46:08",BX3144,41.614913,2.086471,311.0,,08050A02909000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"CL MESTRE ROS 3","No Restringido",Existente,,TORRE,,,
LO,3867,LO-003867,SPA-MA,2663,SPA-MA02663,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:03",MA2663,37.012169,-4.567626,606.0,,29015A10900010,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Es:1 Pl:00 Pt:05 Polígono 109 Parcela 10 SANTA LUCIA","No Restringido",Existente,,TORRE,,,
LO,5736,LO-005736,SPA-SE,1,SPA-SE00001,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:45",SE0001,37.392582,-5.994705,7.0,,41900A02009000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,,"CL SANTA MARIA DE GRACIA 9","No Restringido",Existente,,AZOTEA,,,
LO,2638,LO-002638,SPA-GI,8767,SPA-GI08767,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:47:45",GI8767,41.982699,2.827829,85.0,,5779909DG8457H,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,"CL CAPUTXINS, DELS 31","No Restringido",Existente,,AZOTEA,,,
LO,3197,LO-003197,SPA-IB,378,SPA-IB00378,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:49:00",IB0378,39.504485,2.532292,6.0,,9930002DD6793S,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,1305,LO-001305,SPA-BX,2596,SPA-BX02596,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:45:53",BX2596,41.581918,2.01361,0.0,,08279A01009000,,,,,,,,,,"Comunidad Propietario",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,4758,LO-004758,SPA-MX,3891,SPA-MX03891,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:39:54",MX3891,40.400755,-3.747526,650.0,,6627701VK3762F,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,2687,LO-002687,SPA-GR,5887,SPA-GR05887,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:05:44",GR5887,36.748896,-3.632462,296.0,,18176A01400316,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 14 Parcela 310 MIJAS","No Restringido",Existente,,TORRE,,,
LO,2803,LO-002803,SPA-GU,9200,SPA-GU09200,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:56:21",GU9200,40.807012,-1.729984,1259.0,,19227A00100031,,,,,,,,Residencial,Urbano,"AAPP Privativo",Privado,Si,"Polígono 1 Parcela 31 MOJON ALTO. MORENILLA","No Restringido",Existente,,TORRE,,,
LO,4362,LO-004362,SPA-MX,387,SPA-MX00387,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:38:07",MX0387,40.453493,-3.703213,705.0,,0386510VK4708E,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,5865,LO-005865,SPA-SE,374,SPA-SE00374,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:08:18",SE0374,37.422024,-6.1108,157.0,,5756860QB5455N,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,,"No Restringido",Existente,,AZOTEA,,,
LO,3310,LO-003310,SPA-JX,8013,SPA-JX08013,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:06:29",JX8013,37.77043,-3.786145,520.0,,0707516VG3800N,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"CL DEL REAL JAEN 9","No Restringido",Existente,,AZOTEA,,,
LO,2232,LO-002232,SPA-CX,1780,SPA-CX01780,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:56:43",CX178C,43.528603,-8.199473,30.0,,15055A01609000,,,,,,,,,,"Propietario único",Privado,,,Restringido,Existente,,"EDIFICIO TECNICO",,,
LO,3350,LO-003350,SPA-LE,8,SPA-LE00008,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:57:08",LE0008,42.614015,-5.577525,878.0,,8713201TN8281S,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,2002,LO-002002,SPA-CU,8455,SPA-CU08455,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-27 20:20:45",CU8455,39.34675,-2.496686,0.0,,16199A03400022,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 34 Parcela 22
PINAR NUEVO. SAN CLEMENTE (CUENCA)","No Restringido",Existente,,,,,
LO,5506,LO-005506,SPA-PO,5920,SPA-PO05920,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:00:32",PO5920,42.260919,-8.809616,40.0,,36008A04900657,,,,,,,,Residencial,Urbano,"Land Agg (Telecom Ib.)",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,1389,LO-001389,SPA-BX,6018,SPA-BX06018,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:46:17",BX6018,41.364789,2.154949,132.0,,08900A01209000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,1944,LO-001944,SPA-CS,8848,SPA-CS08848,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:47:06",CS8848,40.046731,0.025417,0.0,,12028A01009000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,No,,Restringido,Existente,,AZOTEA,,,
LO,5018,LO-005018,SPA-NA,9,SPA-NA00009,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:58:28",NA0009,42.80779,-1.668929,439.0,,201031166A,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,Restringido,Existente,,AZOTEA,,,
LO,6130,LO-006130,SPA-SO,9790,SPA-SO09790,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 15:01:56",SO9790,41.480366,-2.522332,964.0,,,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 46 Parcela 52",,Existente,,TORRE,,,
LO,7261,LO-007261,SPA-VX,87,SPA-VX00087,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:51:53",VX0087,39.615334,-1.280761,740.0,,46251A01100171,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,"Polígono 11 Parcela 171 CASA EL ALTO.","No Restringido",Existente,,TORRE,,,
LO,5780,LO-005780,SPA-SE,97,SPA-SE00097,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:07:56",SE0097,37.376451,-6.005569,9.0,,41900A02009000,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,4600,LO-004600,SPA-MX,2020,SPA-MX02020,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:39:13",MX2020,40.508457,-3.481675,686.0,,9250017VK5895S,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,,"No Restringido",Existente,,TORRE,,,
LO,7617,LO-007617,SPA-VX,9384,SPA-VX09384,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:53:28",VX9384,39.432765,-0.413205,22.0,,46188A00309000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,,"No Restringido",Existente,,AZOTEA,,,
LO,1314,LO-001314,SPA-BX,2697,SPA-BX02697,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:45:56",BX2697,41.320515,2.032509,8.0,,08302A00109000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,Si,,"No Restringido",Existente,,AZOTEA,,,
LO,777,LO-000777,SPA-BX,11,SPA-BX00011,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:43:21",BX0011,42.010814,2.276868,50.0,,08111A00600027,,,,,,,,,,"Propietario único",Privado,,"DS MAS EL SERRALLO Polígono 6 Parcela 27 CORCO.",,Existente,,TORRE,,,
LO,7597,LO-007597,SPA-VX,5320,SPA-VX05320,Activo,"Oscar Camps Solaesa",2023-05-24,"2023-11-15 14:53:22",VX5320,39.471173,-0.488628,0.0,,6223002YJ1762S,,,,,,,,Residencial,Urbano,"Comunidad Propietario",Privado,,"CL CENTRO COMERCIAL BONAIRE 2",Restringido,Existente,,AZOTEA,,,
LO,678,LO-000678,SPA-BU,4181,SPA-BU04181,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:55:35",BU4181,42.909235,-3.58797,701.0,,09473A54315140,,,,,,,,Agrícola,Rústico,"AAPP Privativo",Público,Si,"Polígono 543 Parcela 15140
MUP 619. VILLARCAYO DE MERINDAD DE CAST (BURGOS))","No Restringido",Existente,,TORRE,,,
LO,3795,LO-003795,SPA-MA,2444,SPA-MA02444,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 15:06:45",MA2444,36.683308,-4.467405,5.0,,9009102UF6690N,,,,,,,,Residencial,Urbano,"Land Agg (On Tower)",Privado,,,"No Restringido",Existente,,AZOTEA,,,
LO,1373,LO-001373,SPA-BX,4445,SPA-BX04445,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:46:13",BX4445,41.393329,2.145743,73.0,,08900A01209000,,,,,,,,Residencial,Urbano,"Propietario único",Privado,,,"No Restringido",Existente,,"SC – Fachada",,,
LO,5357,LO-005357,SPA-OX,6607,SPA-OX06607,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:59:53",OX6607,43.54403,-6.400533,115.0,,33035A02800028,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"Polígono 37 Parcela 28 C FRANAS.","No Restringido",Existente,,TORRE,,,
LO,3655,LO-003655,SPA-LU,8162,SPA-LU08162,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-11-15 14:58:23",LU8162,43.328927,-7.713555,482.0,,46900A09809000,,,,,,,,Agrícola,Rústico,"Propietario único",Privado,Si,"LG VILASUSO Polígono 14 Parcela 1564
VILASUSO. 27830 VILALBA ","No Restringido",Existente,,TORRE,,,
LO,2332,LO-002332,SPA-GC,9,SPA-GC00009,Activo,"Oscar Camps Solaesa",2023-05-23,"2023-10-02 20:55:02",GC0009,28.129376,-15.446284,0.0,,6115801DS5161N,,,,,,,,,,"Comunidad Propietario",Privado,No,"CL COVADONGA 25",Restringido,Existente,,AZOTEA,,,
